Location Local Datetime,Location,Deployment,Product,Product Pulls,Product Fills,Data,Data Change,Status
2025-01-16 10:48:49.122,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-16 10:58:49.089,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-16 11:08:49.180,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-16 11:38:49.139,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-16 11:48:49.082,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-16 11:58:49.033,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-16 12:18:48.895,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-16 12:58:48.730,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-16 13:08:48.685,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-16 14:18:48.619,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Possible Pull
2025-01-17 11:58:48.424,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,2.0,5,2.0,Possible Fill
2025-01-17 19:28:50.032,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Oscillation
2025-01-17 19:38:50.020,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,5,1.0,Oscillation
2025-01-18 12:38:43.325,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,4,1.0,Possible Pull
2025-01-18 13:48:43.405,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 14:08:43.194,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 14:18:43.078,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 14:28:43.048,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 14:38:43.043,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 14:48:42.952,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 15:08:42.970,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 15:18:42.863,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 15:38:42.850,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 15:48:42.808,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 16:28:42.830,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 16:48:42.762,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 17:08:42.662,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 17:18:42.744,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 18:18:42.545,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 18:38:42.589,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 18:48:42.571,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 18:58:42.536,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 19:38:42.558,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 19:48:42.523,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 20:08:42.647,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 20:18:42.528,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 20:38:42.545,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 20:48:42.460,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 20:58:42.466,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 21:18:42.506,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 21:48:42.457,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 21:58:42.357,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 22:18:42.468,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 22:28:42.361,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-18 23:38:42.212,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-18 23:48:42.116,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 00:08:42.079,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 00:18:41.979,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 00:38:42.031,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 00:48:41.943,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 01:58:42.979,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 02:08:42.914,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 02:18:42.899,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 02:38:42.779,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 02:58:42.757,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 03:08:42.662,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 03:28:42.707,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 03:38:42.606,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 04:18:42.577,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 04:28:42.507,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 04:48:42.482,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 05:08:42.347,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 05:18:42.348,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 05:28:42.238,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 05:48:42.275,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 06:08:42.358,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 07:08:42.266,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 07:18:42.185,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 07:38:42.235,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 07:58:42.176,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 08:08:42.120,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 08:18:42.032,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 08:38:42.073,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 08:48:41.989,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 09:08:42.102,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 09:18:42.025,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 09:38:41.948,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 09:48:41.904,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 09:58:41.877,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 10:08:41.756,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 10:28:41.757,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 10:48:41.723,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 11:18:41.791,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 11:38:41.670,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 11:48:41.616,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 12:08:41.589,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 12:18:41.487,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 12:28:41.417,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 12:38:41.429,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 12:58:41.306,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 13:08:41.310,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 13:28:41.158,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 13:38:41.088,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 13:48:41.068,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 13:58:41.081,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 14:18:41.150,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 14:28:40.978,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 14:38:40.836,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 14:48:40.903,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 15:08:40.822,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 15:18:40.808,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 15:38:40.725,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 15:48:40.689,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 15:58:40.593,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 16:38:40.779,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 16:48:40.709,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 16:58:40.706,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 17:28:40.675,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 17:58:40.683,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 18:08:40.595,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 18:28:40.540,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 18:48:40.472,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 18:58:40.457,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 19:08:40.366,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 19:28:40.341,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 19:38:40.312,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 19:48:40.360,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 20:08:40.273,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 20:18:40.288,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 20:38:40.306,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 20:48:40.314,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 21:08:40.357,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 21:18:40.360,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 21:28:40.346,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 21:38:40.387,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 21:58:40.344,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 22:08:40.294,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 22:18:40.220,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 22:58:40.196,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 23:08:40.094,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 23:28:40.131,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 23:38:40.033,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-19 23:48:40.040,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-19 23:58:40.103,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 00:28:39.906,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 00:48:39.864,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 00:58:39.861,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 01:08:39.788,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 01:28:40.197,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 01:38:40.220,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 01:48:40.190,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 01:58:40.207,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 02:08:40.166,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 02:18:40.051,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 02:38:40.018,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 02:48:40.036,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 02:58:39.983,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 03:08:39.941,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 03:18:39.911,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 03:38:39.864,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 03:48:39.804,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 03:58:39.890,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 04:08:39.806,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 04:18:39.808,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 04:28:39.734,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 04:38:39.694,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 04:48:39.670,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 04:58:39.603,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 05:08:39.601,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 05:48:39.648,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
2025-01-20 05:58:39.625,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,1.0,0.0,3,1.0,Oscillation
2025-01-20 06:08:39.645,Apogem Capital,53rd Floor Pantry - Fridge #2,Just Ice Tea Organic Unsweetened Original Green Tea,0.0,1.0,4,1.0,Oscillation
